participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A0035,R_2VPAgu108j33uuh,Intoxicated,Blotto,,He had too many beers last night and got totally blotto. I bet he feels bad this morning.,I haven't heard it for a while - it might be a bit old fashioned now. But I definitely heard it a lot - maybe more in NSW? I lived there for a while and there are some differences.,
A0037,R_1igFsZGdFjHsDmr,Intoxicated,Drunk as a skunk,,She is as drunk as a skynk,Parties,Off their face because of overindulging alcohol.
A0038,R_2OMYGoJv8pghrl2,Intoxicated,pissed,,pissed as a newt,,different meaning to US word meaning 'angry'
A0039,R_WfB9hSVjmG63o4h,Intoxicated,"pissed, blotto",,I heard you got blotto last night,"Heard colloquially, pretty sure I've seen it on tv too",
A0040,R_8c3DDrGAKq9etYl,Intoxicated,Pissed,,"So was so pissed last night, I can't remember a thing",I grew up with this expression and still here used commonly,
A0041,R_1mJgbFqfJniDqBK,Intoxicated,He/she's a bit pissed,,When you notice someone is drunk you might say he/she's a bit pissed,,
A0042,R_1f77cfqvlhzneDm,Intoxicated,Of ya chops,,He's of his chops,Can't tell ya 😉,Nope
A0043,R_3ek8dBDFofKiA7h,Intoxicated,Pissed as a fart.,,"She couldn't drive, she was pissed as a fart.",Mainly in my generation and above.,
A0044,R_3OravT8TDi4Sjjo,Intoxicated,Pissed,,"She was completely pissed, they'd drunk a lot of beer.",Frequently in casual conversation.,I have heard Americans say this term confused them as in the States pissed means angry.
A0045,R_2rUekGFxxsJiEY7,Intoxicated,Three sheets to the wind,,I was three sheets to the wind at the pub last weekend,,
A0046,R_qUg2MWMp8glTeO5,Intoxicated,Had a skinful,,"He should probably go home soon, he's had a skinful",,
A0047,R_0P4IPF5EGuHhrWh,Intoxicated,Pissed,,He was too pissed to drive,Nsw Sa,
A0048,R_10Co56EWOPzm4Mt,Intoxicated,Half cut,,That fello's half cut,In a pub,
A0049,R_26nEN0ZEyR62Jm3,Intoxicated,Sloshed,,Their sloshed,,
A0050,R_3gTLM7w13DP6eAB,Intoxicated,Sloshed,,That guy is sloshed,Tv show maybe?,No
A0051,R_3qOul3It4o3Cdo1,Intoxicated,Pissed,,"""No more grog for you mate, you're pissed""",Most folks tbh!,
A0052,R_TbmJAxhcciFUqD7,Intoxicated,Pissed,,He's pissed.,,
A0053,R_2c5yJatT46jgN8E,Intoxicated,Smashed,,"Look at them, they must be smashed","Family, out and about",
A0054,R_Rm2NyJ97RLkP9MB,Intoxicated,"Pissed, piss",,They're pissed (drunk),Everyday language,
A0056,R_21hxZtzE7wSuWAN,Intoxicated,Blind,,He was blind at the party,After parties,No
A0057,R_2pKzYiclf2Hbvmr,Intoxicated,Pissed / cook,,"Steven's usually the tame one, but at the office Christmas party his was cooked",,
A0058,R_1FeQLxYd7FQLhrq,Intoxicated,Pissed,,I think I'm a bit pissed,,
A0060,R_bwjYnyHjb3YCSd3,Intoxicated,Off his face,,He was off his face,Country Australia,
A0061,R_0Pd0XZ4dnosenex,Intoxicated,Gone,,"""He looks absolutely gone""",University residential colleges,
A0062,R_1HoV4KTqkii7Wyc,Intoxicated,stonkered,,After that many Bundys he was completely stonkered.,"In conversation, but not for quite a while.","Pissed seems to be ""default"" slang word for this situation."
A0063,R_2491T28fW5IOQlf,Intoxicated,Pissed,,He's pissed,Everywhere,
A0064,R_24dw0X2U9mMJgOq,Intoxicated,blind,,blind drunk,,
A0065,R_6EUJluMBOpaQwgN,Intoxicated,Shitfaced,,It was a grouse party! We all got shitfaced.,,
A0066,R_uy6L0W7tpouMzQJ,Intoxicated,on the beers,,We all got on the beers before the party,"Only really in the last few years. The most memorable time is in a remix of a Victorian Premier COVID update which was edited to make him say ""get on the beers""",
A0069,R_svUjzfGGrfSLKRr,Intoxicated,Maggoted,,Gee I got maggoted on the weekend.,Work and home,
A0070,R_XvlWwDrRnhLBJfP,Intoxicated,Arse faced,,How arse faced are you?,Drinking,
A0071,R_32XcZs2W9ieDJa0,Intoxicated,"fucked,",,,,
A0072,R_0SxfCfjWIo7F5Sx,Intoxicated,pissed as a cricket,,"There he was, pissed as a cricket, making a complete dickhead of himself in front of everyone.","usually in the past tense, to describe someone's level of drunkenness, sometimes abbreviated to 'pissed as'","usually a male, not really heard to describe a female"
A4388,R_3potJH8edZezLCB,Intoxicated,Smashed,,I was so smashed last night,,
A0073,R_1jxie8IO9rqbtXj,Intoxicated,Pissed,,She can't even speak she's that pissed,,
A0074,R_3qmR2JnZXnd8huu,Intoxicated,Hammered,,He was fuckin hammered last night,Widely among young people (under 40),
A0075,R_1OviB8toSsuE95N,Intoxicated,pissed as a parrot,,He was as pissed as a parrot last night and made a fool of himself,,"I think younger people probably say ""pissed as a fart"""
A0076,R_3EXSgDyn0nK7DoZ,Intoxicated,Munted,,He's completely munted mate,Out at night,Can also mean messed up or bad
A0077,R_2xPfjOiYJr6yHMy,Intoxicated,Off chops,,John got off chops last night.,"Friends when I was a teenager, NSW south coast",Probably not used anymore
A0078,R_31TpKHyzxG0mIN6,Intoxicated,Pissed as a fart,,He came home from the pub pissed as a fart,Typically in the morning recounting the previous nights drinking,"Cold be interchanged with "" as full as a school house"""
A0079,R_1GBQCxvIE3jwCIH,Intoxicated,Hammered,,,,
A0080,R_24Adb2m5tpPSdgE,Intoxicated,Pissed,,I got pissed last night,A lot and in casual settings with friends and families,
A0081,R_3EWLILWUlwVtSFX,Intoxicated,Pissed as a nute.,,,,
A0082,R_3ncJ0M3HmIVj2Jn,Intoxicated,pissed,,He was so pissed he couldn't walk in a straight line.,,"The process of becoming intoxicated is sometimes referred to as ""getting on the piss""."
A0083,R_3kolxNKWyx4USnD,Intoxicated,full,,He is full,At a party when some one was drunk,No
A0084,R_sAtOmQjKEjrPfz3,Intoxicated,maggoted,,I got maggoted last night,"tv, in person in Sydney & Canberra",
A0086,R_e8oBpj0hLMVcTWp,Intoxicated,farcked,,,,
A0087,R_10phZFVkMGOweNR,Intoxicated,Blind drunk,,They were all blind drunk,Parties and the pub,
A0089,R_3Od127Gqv6fyWbA,Intoxicated,Hammered,,Your hammered you need to stop drinking so much piss,Amongst friends,
A0090,R_2YSvMGJuN4kBi96,Intoxicated,Pissed as a newt,,He's as pissed as a newt and acting like a dick,,
A0091,R_27EA2S6Almc2Skh,Intoxicated,Pissed,,Let's get pissed.,"Anywhere, anytime.",Can be a criticism or a description of a state.
A0093,R_3lLywnXmsYkjHTS,Intoxicated,sloshed,,'He's too sloshed to come out',Frequently when one member of our group is too drunk to go anywhere,
A0094,R_1n12A76vAUjeEVq,Intoxicated,black out,,I got so black out last night,Social groups,
A0095,R_3LecgoTgDftG5QD,Intoxicated,Smashed,,Let's go get smashed.,,
A0096,R_124k5ki6SCCI6Ly,Intoxicated,Pissed,,He/she was very pissed,,
A0097,R_3EMYk3cW3Sjs4tn,Intoxicated,Pissed,,She's pissed tonight,Commonly used at parties or social functions,
A0098,R_2zMz64l2Oh3QVXB,Intoxicated,Blotto,,He is totally blotto,"Work, pub, friends",
A2158,R_1nOZEakjxJxbOZM,Intoxicated,"Legless, plastered, wasted, tanked, drunk",,He was legless/tanked/plastered/wasted at that party. Let's get tanked.,,Legless and tanked feel like a word my parents would have used while plastered/wasted are more common for my age group. Drunk is commonly used but isn't unique to Australia.
A2140,R_2OTLXdxveVX6hii,Intoxicated,"Paraletic, 3 sheets to the wind,",,,Victoria,
A0100,R_10xugZpUhhrqktL,Intoxicated,off his/her face,,x was off her face,not sure. Probably social media/tv shows.,also might not be strictly Australian
A2113,R_3J3ZXYrkF2x0toF,Intoxicated,munted,,"""I was compLETEly munted""","Early high school parties, by younger high schoolers but also 20-30yos. When younger high schoolers, usually those who wanted to seem cool and rough","There are like 400000+ words I could have listed here, but I chose munted because it sounds the most indisputably Australian"
A0101,R_2Qtksg5VC0g7Ph5,Intoxicated,rotten,,"you should have seen Wes last night, he was rotten drunk",as an adult between friends,no
A2141,R_T75xCF4sVkkhwqJ,Intoxicated,off your face,,,,
A0102,R_1dcuM3wAInOhyS4,Intoxicated,Munted,,Did you see Jack last week at that party? He was fucking munted!,"Conversation, recently.",
A0104,R_1IufLWExCs6lRdm,Intoxicated,Mortal,,Let's get mortal,TV,
A0109,R_2zHLSjP1xmMQzRX,Intoxicated,Fucked / Pissed / Drunko / Sloshed / Gooned / Smashed / Gone,,They're fucked / Pissed - He / She sloshed / They Turnt - He gone - They're gooned - Too Turnt rn,In Australia - The pub - a wine bar - Coburg Lake -,Used by school-aged people
A0110,R_3s7eJBL8nH13hKk,Intoxicated,drunk,,when you are over intoxicated you say someone is drunk,,
A0111,R_SVmaqn9rq9WhhtL,Intoxicated,Sloshed,,"""I was sloshed last night""",Parties,
A0112,R_1DBdvsmt1hPAUPb,Intoxicated,drunk or high,,look hes so drunk or high,,
A0113,R_2ylWzaL2XMQ1zZL,Intoxicated,pissed,,"She was so pissed, she couldn't stand up.",Since late teenagehood onwards.,"With it meaning 'angry' in English from the USA, I find younger people are using it for anger instead of being 'plastered'"
A0114,R_2tlOO9GuuSsqG6F,Intoxicated,off chops,,I was off chops last night,in friendship circles,can also be used in reference to drug use
A0115,R_3mgkrIP45TmIKjO,Intoxicated,off their face,,She was completely off her face,conversation,more common among women - men seem to use pissed
A0116,R_1NkzAGREIz9MyLp,Intoxicated,Munted,,He was munted,,
A0117,R_3shLsFQdoFUHhEm,Intoxicated,Pissed as a fart,,"Was he drunk, he was pissed as a fart",My friends use it,
A0118,R_RR1Jq6KoaDpeshz,Intoxicated,skinful,,he has had a skinful,,
A0119,R_1dgc7SpNEKoWvST,Intoxicated,Pissed,,,,
A0120,R_rkCfSC2qbZh8g9j,Intoxicated,Wobbly boot,,He got wobbly boot on,All over,No
A0122,R_XUsTTJlAA75qSFb,Intoxicated,Pissed,,,,
A0124,R_RnbBBZEJNzW6IF3,Intoxicated,Pissed,,Pissed as a fart,Last Christmas,No
A0125,R_2f2t4ujFOxvXZTX,Intoxicated,Off ya face,,"No way you should drive home mate, you're off ya face","TV shows, 1990s","cc pissed, tanked, maggoted"
A0127,R_21tfRShPE7AHGE4,Intoxicated,pissed,,used in general conversation to describe people affected by alcohol,common usage,No
A0128,R_3psRJq4YTc6AShs,Intoxicated,Off his face,,,,
A0129,R_XGGt4UmDLg1oQJH,Intoxicated,Pissed as a newt,,I was as pissed as a newt last night,,
A0131,R_3kFf6a7W56ZlC3k,Intoxicated,pissed,,I was pissed as newt.,,
A0132,R_bHoZS6nBbULW8wN,Intoxicated,Sizzled,,,,
A0133,R_5nWwaCIw6nQ4jPb,Intoxicated,Rat arsed.,,Big night out. He was rat arsed.,,Popular in northern England as well
A0134,R_3Rsd5C9waaYoFwM,Intoxicated,Full as a bull,,"Did you see x, she was full as a bull",,
A0135,R_3DjRSd2O4ykTb1G,Intoxicated,Pissed,,,,
A0136,R_3OoViCzR7En9FCw,Intoxicated,para(lytic),,ScoMo talks like he's para,Everywhere,No
A0137,R_22E3W6opjsksBz9,Intoxicated,Legless,,,,
A0138,R_BxBzdvI18IQkq1H,Intoxicated,Pissed,,He was totally pissed!,,
A0139,R_O7Mu0YFeAbalqyR,Intoxicated,Sloshed,,,,
A0140,R_1Ngde0tH4KsIGBC,Intoxicated,Shitfaced,,,,
A0141,R_2BnUiiAGvuU8ElV,Intoxicated,legless,,I was a bit legless last night!,,
A0142,R_2DTuHhSSyzBkswC,Intoxicated,As full as a race train,,"Dunno what I got up to last night, I was as full as a race train.",Mostly when I was younger in Victoria.,It was outdated even when I was young.
A0143,R_3JjXKjstx6Or88W,Intoxicated,"Pissed, sloshed. Pie eyed.",,,,
A0144,R_8228GUoeJt3f6x3,Intoxicated,Pissed as a fart,,,,
A0145,R_uwt2ToPTwtFP32h,Intoxicated,Pissed,,Got pissed last night,Common,
A0146,R_2rqr4P2D2kYkCni,Intoxicated,Pissed as a parrot,,,,
A0147,R_2BwU6XEXO3BlpOJ,Intoxicated,shitfaced,,,,
A0148,R_1OTTzWNdkQprTDo,Intoxicated,pissed as a fart,,he's pissed as a fart,"community, still",nah
A0149,R_1OPkytdhXH8qyau,Intoxicated,Drunk as a skunk,,He was drunk as a skunk,,
A0150,R_VQEcxtyGRdrFpFn,Intoxicated,Pissed as a parrot.,,,,
A0151,R_3CZeolF0eOBOj4R,Intoxicated,Off yer face,,He looked like he was off his face,Read it in the newspaper,
A0152,R_28GQEW9g79uAr9A,Intoxicated,Pissed,,,,
A0153,R_1gnWx5FKe3oxJUh,Intoxicated,Pissed,,Yeah mate Im pissed,After going to the be pub,
A0154,R_24b7XyhnZpvhadr,Intoxicated,Pissed as a cricket/ shitfaced/ parro,,He was more than pissed as a cricket he was parro,As in paralysed,Heaps more of these
A0155,R_OIKp8n7wgxntJdL,Intoxicated,Pissed,,He or she was full of piss.,General conversation,
A0156,R_1PZCnLbTZG1P3bS,Intoxicated,tiddly,,just a bit tiddly,all my life,
A0157,R_1opvZQ1ZjRNc2WC,Intoxicated,maggoted,,,,
A0159,R_1IT2CYXCbCz11d6,Intoxicated,Pissed,,Gees I was pissed,Daily!! Particularly during lockdown,Can mean upset. Mate I'm pissed off with lockdown
A0161,R_1QfkzcrMMCI1LNF,Intoxicated,Drunk as a skunk,,,,Probably related to flat out like lizard drinking
A0162,R_1Le5EdCIXvEq1Cc,Intoxicated,Pissed,,,,
A0163,R_2EisRb4ZNcKCbpK,Intoxicated,stonkified,,he was absolutely stonkified last night,mates speak,
A0164,R_31BrWUcO2gIbqlb,Intoxicated,Drunk as a skunk,,,,
A0165,R_1JXAS6xfZ8xgn6f,Intoxicated,Pissed,,,,
A0166,R_3E9xYRMHjTzCVSF,Intoxicated,Pissed,,,,
A0167,R_2XpvSWTfaqpt4Xi,Intoxicated,pissed,,,,
A0170,R_2c26q2MkPOXa6SH,Intoxicated,Pissed,,He was really pissed,Describing how inebriated a person was after the event,
A0171,R_BtxbyoVEeYbYXE5,Intoxicated,"Pissed, hammered, shitfaced",,,,
A0172,R_1qgQvT6kOBts1bk,Intoxicated,shitfaced,,"mate, after the barbie yesterday you was fucken shitfaced",weekly maybe,
A0173,R_1eLg3WqfnVNPaG1,Intoxicated,Pissed,,He was so pissed last night,"Again, relatively regularly",
A0174,R_1j6DnN3CgONd7np,Intoxicated,Pissed as a fart,,,,
A0175,R_3hooQsuybJ2dL3r,Intoxicated,Thelonius Monk,,I'm Thelonius Monk,"55years ago, Melbourne. Intervarsity squash, Melbourne",
A0176,R_27QfR86g1Nw0TCE,Intoxicated,Plastered,,I got plastered on Saturday night,Friends and family,
A0177,R_3lJk2Swp5tBweJt,Intoxicated,Pissed,,"Oh god, he was so pissed.","Too often, in too many situations; mostly at the hairdressers'",
A0178,R_2fiL1Xkl4oiftM3,Intoxicated,Pissed,,I was pissed by the time I left the pub,,
A0179,R_1EX68S37p1fNZK6,Intoxicated,Pissed,,He's so pissed,,
A0180,R_3GCjR6lifziVPrg,Intoxicated,Pissed,,,,
A0182,R_2CKE2jWFJUS7kk6,Intoxicated,Pissed,,,,
A0183,R_1Ns2F0b2AJwML4v,Intoxicated,Rat arsed.,,I was completely rat arsed last night.,Everywhere.,
A0184,R_AbTdB8Xndr5AeYx,Intoxicated,Sloshed,,Take him home he's sloshef,,
A0185,R_3lrDDfeWpx0Xbnw,Intoxicated,Blind,,He was blind,Always used,
A0186,R_1j8tE0yFHixLQg8,Intoxicated,More alcohol than blood in their system.,,There's more alcohol than blood in their system.,Local,
A0187,R_2EpjvvSzyXKMbYw,Intoxicated,Maggoted,,He's absolutely maggoted,,
A0188,R_3M09UTK7Za0PBtg,Intoxicated,Drunk as a skunk,,,,
A0189,R_3Glc56KpjqLHhMT,Intoxicated,Maggoted,,She was clearly magotted,In newspaper report,
A0190,R_AaIdYatieH4RphT,Intoxicated,Maggoted,,He was totally maggoted,Getting old but easily understood,No
A0191,R_sjThRJ3sAUGRJYZ,Intoxicated,three sheets to the wind,,He can hardly walk 'cause he's three sheets to the wind,general conversation,
A0192,R_2b4eMhkYRgY27R2,Intoxicated,Wasted,,I got so wasted last night,,
A0193,R_3R1IXGsEUQ7Bkdq,Intoxicated,Hammered,,He was hammered last night,In general use,
A0194,R_2DZvFRm7J37rR4N,Intoxicated,A bit wobbly last night,,A man drunk,Dad,No
A0195,R_1giMJH52RjQNNtM,Intoxicated,Tired and emotional,,The politician was tired and emotional last night,Around parliament house,
A0196,R_295iCccKGArE1DE,Intoxicated,Out of it,,,,
A0197,R_2urLArzdR29ESuG,Intoxicated,Blind,,He got blind last night,Late 90's on wards,
A0198,R_T0nd2u36N9Y5b2h,Intoxicated,Rooted,,"When i hit the booze the other night, i got well and truly rooted",,
A0199,R_1q3q4pOMEZTRpmK,Intoxicated,Pissed as a fart,,The old man's as pissed as a fart.,Something my Dad would say.,My Dad was Scottish so maybe not Australian.
A0200,R_1LNmmsY2hrosMY4,Intoxicated,three sheets to the wind,,that bloke can barely walk he must be three sheets to the wind,still do but less often,
A0201,R_2t3iWU0VYbqwWfD,Intoxicated,Fissed as a part,,,,
A0202,R_xF9KoOKPVU4pIiJ,Intoxicated,pissed,,He was pissed as an old boot.,fairly recently in conversation,
A0204,R_2BhtYGBdFRFmHba,Intoxicated,Pissed.  Stonkered.,,,,
A0205,R_3GBVKJ57HA70yZc,Intoxicated,"Munted, smashed, big one, dusty",,"I got (munted, smashed) last night, had a big one, a bit dusty this morning (hungover)",All the time,
A0206,R_7aFzOrPyoNcrLAR,Intoxicated,Pissed. Legless.,,,,
A0207,R_cHpOIhxab5dwXU5,Intoxicated,Pissed as a nit,,,,
A0208,R_1GKByubcNMIrNfc,Intoxicated,Stonkered,,He was completely stonkered,Old word that I've heard from my childhood,Okerism
A0209,R_28XM1RTkY4VPWtY,Intoxicated,Tanked or pissed,,See above,Men's groups,
A0210,R_3TXTSd81VwqJTaN,Intoxicated,Blotto,,I got blotto on too much goon last night,,
A0211,R_1o26r8pCcJ1k1St,Intoxicated,Pissed as a fart,,Mate he's pissed as a fart,Usually at parties or conversations after them,It doesn't actually make any sense
A0213,R_3hltxmKyEZ6SH8w,Intoxicated,Blotto,,,,
A0214,R_2XnUGLQGlk22JY2,Intoxicated,Pissed,,Scott Morrison got pissed with Barnaby,,
A0215,R_28D2IUU38mtTyvj,Intoxicated,Pissed. Or maggoted.,,I was so maggoted last night I passed out on the kitchen floor,"Everywhere,","Pissed is just alcohol, maggoted can also include drugs"
A0216,R_6RUguxDL04MsaFX,Intoxicated,drunk as a skunk,,He came home from the party drunk as a skunk.,family and friends as a teenager,
A0218,R_2f219OZdfKvkuXN,Intoxicated,Pissed,,,,
A0219,R_1JLRGhtwoWElEfa,Intoxicated,Pissed as a newt,,,,
A0220,R_11jCxBGntzRxJDL,Intoxicated,"blind, drunk as a skunk, got a bit untidy",,She was blind at that do,conversation,
A0221,R_1q9ZPM0qEb7iqnw,Intoxicated,Sloshed,,,Its always been around as far as I know,
A0223,R_11hGLPiFMmuQC7e,Intoxicated,Full as a family pisspot,,,As a child,
A0224,R_2bVRaJ8ZeMJKrmE,Intoxicated,Pissed.,,He's pissed (not pissedoff),Common for decades,
A0225,R_3PvsuPZQttEvhZ5,Intoxicated,Pissed as a newt,,He was pissed as a newt at his own wedding,"Older tv shows, still occasionally use it myself",
A0226,R_2393HleoRjYGZSW,Intoxicated,Half sheets over,,,,
A0227,R_22nTx1J9nZz2MnS,Intoxicated,pissed,,,,
A0228,R_31WZ8fndkYOzRcV,Intoxicated,pissed,,,,
A0229,R_2eWqBbiPfrY3m3F,Intoxicated,pissed as a fart,,,Public,
A0231,R_zezHx0e3z9Yrhh7,Intoxicated,Drunk as a skunk,,Saturday at footy game i was drunk as a skunk,Family friends,
A0232,R_1kOMciOkSF1i6sA,Intoxicated,"full as a bull, full as a A-----'s sandshoe",,"party, pub ' social",see above,quite descriptive
A0233,R_1IKMnBGOe7ku3fS,Intoxicated,Para,,,,
A0234,R_3FQi3H4rf0kMsdl,Intoxicated,Pissed,,I was pissed as,Talking about a heavy night of drinking,
A0235,R_DhGYvgQPwsorWwx,Intoxicated,Legless,,Freddy went to the pub last night and came home legless again.,Generally in social settings with family or friends,
A0236,R_30p0g37Ldug0NNW,Intoxicated,Blotto,,,,
A0237,R_3fBusx87a4FaxrT,Intoxicated,Pissed as a newt,,He was pissed as a newt,In describing someone after a footy match,"Often truncated to ""pissed"""
A0238,R_2eR8OoadhlLALZV,Intoxicated,Drunk as a monkey,,"Have a go at that bloke, he's drunk as a monkey",Usually after some serious drinking (alcohol) with friends,No
A0239,R_1gdQgblPsD0iopJ,Intoxicated,"Pissed as a newt, drunk as a skunk",,,,
A0240,R_3p4Onl12It6Ofdg,Intoxicated,Brahms and Lizt,,That bloke is Brahms and Lizt,50s to today Melbourne,
A0241,R_2X4D0GGKprf83MJ,Intoxicated,Pissed,,Stonkered,Full as a boot,
A0242,R_1o0WtAO1yH3YA4q,Intoxicated,Pissed,,He/she is pissed,Common usage,
A0244,R_1dz6hC8lQk7jzKP,Intoxicated,Pissed,,,,
A0245,R_QccKEJNc35uXyrT,Intoxicated,Pissed,,Last night I got so pissed.,My whole life.,"Americans get confused by this (because pissed means ""angry"" to them)"
A0246,R_3DkjMNdqytglICQ,Intoxicated,Drunk as a skunk,,,,
A0247,R_514DnWSvJSImXXH,Intoxicated,pissed as a skunk,,He got pissed as a skunk at the wedding.,,
A0250,R_3hi41t0ib4PNX7B,Intoxicated,Shit faced,,They were shit faced,,
A0251,R_WjGKzIl7hwUX7EZ,Intoxicated,shickered; pissed; not as drink as you thunk I am,,She got totally shickered last night.,"social situations, not for a few years",
A0252,R_3e5mzT6lAFI5ENR,Intoxicated,Pissed as a newt,,,Still common,
A0254,R_77gMS9VuzpNoeSR,Intoxicated,drunk,,,,
A0255,R_3rzbjeUFK7OkiPL,Intoxicated,Off their face,,,,
A0257,R_2V7u7n6cY2kN3jp,Intoxicated,squirty,,I was a bit squirty,,
A0258,R_3gR5yfZKevQG1T7,Intoxicated,Blind,,Robs in the pub blind as!,I think this may be a country QLD thing.,I grew up in PNG but I also went to a country boarding school in SE QLD and certainly some of my slang comes from there.
A0259,R_2QgGOvZlZVlqBGS,Intoxicated,Blotto,,,,
A0260,R_1dKBQ7AfwvHwKMY,Intoxicated,starboard list,,I was a bit starboard list after around 10 schooners,"rhyming slang for pissed, used regularly in family and friend circles",
A0261,R_DOekQJmYEDEavHX,Intoxicated,Pissed munted shit-faced (many more),,God I was pissed,City and country,
A0262,R_2dz232aPEMq1bcb,Intoxicated,Full as a state school,,He was as full as a state school,Melbourne in the mid fifties.,Mass immigration from Europe after the War.  Victorian State schools had more than 40 kids in each class in Melbourne myself includede
A0263,R_3p4HEhwGe1Kle24,Intoxicated,Pissed,,He's as pissed as a fart,Commonly used these days,Has extended into also meaning angry
A0265,R_7WpEKepfMKbZ1bX,Intoxicated,Tired and emotional,,He was a bit tired and emotional,,
A0266,R_3spLCt03LVBz4xA,Intoxicated,Tanked,,Take him home missus…he's tanked.,,
A0267,R_2Qh5YAuIJGNLspg,Intoxicated,pissed,,He was too pissed to drive,,
A0268,R_29jrzLUzP31olOI,Intoxicated,pissed as a parrot,,,,
A0269,R_31vf50argU37AzF,Intoxicated,"pissed, sloshed, hammered, worse for wear, under the weather",,,,
A0270,R_yIyTQgst0ZYTXQ5,Intoxicated,shit-faced,,He gets shit-faced every Saturday night.,"In many places, usually in the context of discussing a particular individual.",
A0271,R_tG3cKvKFhCYZ6TL,Intoxicated,Wobbly boot,,She's got the wobbly boot on.,Grandparent,Not used as regularly. Is the name of the watering hole in Boggabilla NSW.
A0272,R_3gZ6PnTqjYIMsOq,Intoxicated,"drunk as a skunk, blotto,",,,,
A0273,R_sGSwpet1PVe4cP7,Intoxicated,munted,,Look how munted John is.,,
A0274,R_3OkLHlGQMU6ZU4g,Intoxicated,Drunks,,,,
A0279,R_2f6tRnzR2OwFjsD,Intoxicated,Pissed,,Tom drunk a whole bottle of gin. He was totally pissed,"I used it last week at a family dinner, when I thought a family member had drunk too much",Quite common
A0280,R_1LbMEZ4q4e81j4y,Intoxicated,Overstrained,,I was a bit over trained last night,Regularly,
