participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1351,R_qIsUNmf88KlgGjv,Very Bad,shit house,,The quality of the paint on the car was shit house.,Sydney,no
A1352,R_2PtXJI9SurGhAYN,Very Bad,shitouse,,The pies in the next suburb are shithouse. Also: get to the shithouse.,Mainly in childhood - but occasionally to this day.,No
A1353,R_2Xn7i16QSKrfU1x,Very Bad,shithouse,,he's a shithouse carpenter he nailed his foot to the floor,everywhere,
A1354,R_2dQpYveeUDa9wEA,Very Bad,That's shithouse,,That footy team played shithouse on the weekend.,In general conversation with Australians,
A1355,R_4UfGzpNGWHTLlVT,Very Bad,shithouse,,That was a shithouse way to treat your mates.,Socially and in the workplace ++,
A1357,R_018Q3vJ3MKKAURX,Very Bad,Up the creek without a paddle,,"Poor beggars, they're up the creek without a paddle on that farm!",As a child,
A1358,R_r0cMhPBsQHEDhSN,Very Bad,That's just so wrong,,The way the teacher spoke to you was just so wrong,In cases where something is out of the ordinary and particularly negative,
A1359,R_1F2i5o0PZBLbX2E,Very Bad,Crook.,,He was so crook he couldn't stand.,"I use it fairly often, though I am probably in the minority of my friends on this.",Can be applied to most any situation or thing.
A1360,R_1CkdJhcLrcKyjMm,Very Bad,Stuffed,,It's stuffed...totally carked it.,"At the pub, in general conversations","""Stuffed"" has a rude counterpart both as an expletive, i.e.: it's f***ed and get stuffed/get f***ed"
A1362,R_1rOcrGhT0rQ5Sau,Very Bad,That's BS.,,"Don't listen to him, that's BS.","It is often used in social situations where the person doesn't want to say, bullshit.",
A1363,R_2s1oyVTn2UXoaOZ,Very Bad,Shithouse.,,I had a shithouse time in the shithouse. The dunny bees just about carted me off.,When shithouse shit is happening.,'Snot very polite.
A1364,R_1NrHCskJfmcPhLH,Very Bad,farked,,,,
A1365,R_3RkEWWrlzW9UtfE,Very Bad,Shocker,,it was a shocker,in conversation,
A1366,R_vcTgdN0u3W4wKkx,Very Bad,Shithouse,,,,
A1368,R_sBj8mXEJLvuSWJj,Very Bad,crappy,,That's really crappy,Hearing or reading a story of bad luck or news,no
A1369,R_3NPurISmwxgvepy,Very Bad,rooted,,that engine is rooted,,
A1370,R_2foF9MDpLT3o3Ud,Very Bad,bummer,,,amongst friends,
A1372,R_0v1IzqTyPDwf8c1,Very Bad,shithouse,,That movie was shithouse,Everywhere,
A1373,R_3lzt71YfG8DOozP,Very Bad,Cactus,,The pump's cactus,I grew up on a farm - usually used for something broken beyond repair,
A1376,R_2X0YlwoPlRbQ9s2,Very Bad,Rooted,,The car died. Its rooted,All my life,Self explanatary
A1378,R_WCBh3jHpuyN1UQN,Very Bad,Shithouse,,That's a shithouse phone,Friends and family. Casually.,
A1379,R_1l4ceb4JvxDaKyb,Very Bad,Dog's breakfast,,Your essay is a dog's breakfast,Again often from friends and colleagues,
A1381,R_3NyXhqyWaCwi6bQ,Very Bad,arsehole,,he is an arsehole,,
A1382,R_2uvzpuqoxPQKXDo,Very Bad,Gross,,That story was really gross,Work conversions,Don't hear my kids use this phrase
A1383,R_3Ic7WJf5jahdWGE,Very Bad,Shithouse,,That's shithouse!,General conversation with mates or family when told of something bad that has happened.,No
A1384,R_PuKdw0rNU0QQubL,Very Bad,Woeful,,That concert was woeful,"Usually lamenting something that should have been good, or would be expected to be good, but didn't go as planned",
A1386,R_2VPDYQtOErrR1Lx,Very Bad,Shit,,What a shit bloke he is,Always,
A1387,R_8xqFzL5ZbiFi7T3,Very Bad,"Shit house (scheizen hausen), up the shit",,That's up the shit,Family banter,No
A1389,R_2AX1miijYnZ1ZaR,Very Bad,rooted,,the whole day was roooted,friends from primary school,derives from root (fuck) and aligned in a similar way
A1390,R_10PDZw9hYY2kQ4g,Very Bad,Crook,,He looks crook,All the time,No
A1391,R_1q57FMcvP47PMow,Very Bad,shit-house,,it was a shit-house day,as a kid,
A1393,R_3m1AZxEZa4jlZuN,Very Bad,Dodgy,,That fence is looking dodgy (ie it's falling over),"I use it often, even at work in formal setting I realise I use it to lightly suggest negativity without sounding too negative "" that looks dodgy"" eg I suspect an error",It had broad application from informal conversation about news items (criminals or conman) to sport (quality of a throw) to formal eg suspect unclean data
A1394,R_3Gy70byeyUEQl67,Very Bad,Shocker,,That was a shocker,General conversation,no
A1396,R_2VIuosg6J3pIrSP,Very Bad,Shit house,,,,
A1397,R_2xKVskc3QEBSjDM,Very Bad,That sucks,,,All the time,
A1398,R_xipku8zIe7SjT8Z,Very Bad,Buggered,,That's totally buggered,My Dad used to say it,It also used for something that's broken or wrong
A1399,R_2AY9HIR1NdrgIFU,Very Bad,shite,,American chocolate is shite.,McLeod's Daughters. Also the internet.,
A1400,R_ze8IcxMMcQ9wWHf,Very Bad,Crook or crook as Tallarook,,I'm too crook to go to work or I feel as crook as Tallarook,Common language,Crook is more frequent than the rhyming slang
A1401,R_UbdZscgnmCFEtCV,Very Bad,That's fucked,,When an election doesn't go the way you expected. That's fucked.,When an election doesn't go the way you expected. That's fucked.,
A1402,R_um5NOtGlW05nFdf,Very Bad,Shithouse,,That's a shithouse situation.,When someone has heard of another's bad experience.,Bogan speak
A1403,R_1MPQymPp7bXtDj6,Very Bad,shithouse,,The NSW covid response is shithouse.,"Recently, online and friends IRL",Definitely hear this more than bonzer
A1405,R_sYz512KVF2V4W6B,Very Bad,no,,,,
A1406,R_SN3ibcoHAYxAgWR,Very Bad,dud,,"that car was a dud, it didn't work well",it has been around a long time and used a lot,
A1407,R_1ineKeypYyeyZX2,Very Bad,shithouse,,That's shithouse,Often in regard to a bad situation,
A1408,R_AGxkJ1W2JQqwdwt,Very Bad,Shithouse,,That job is shithouse,In a restaurant describing service as shithouse,Can be verb or noun
A1410,R_2Y52KV9EpegfC3n,Very Bad,Shithouse,,It means it's shit,All the time,No
A1411,R_1otdVqOSmIwywog,Very Bad,Shithouse/shit sandwich/shitshow,,That meeting was a shitshow,"Often - use them myself and hear them frequently among my peer group, social group and colleagues.",All pretty much interchangeable (personal preference is shitshow!)
A1415,R_3iOqZIQlLS0bjcK,Very Bad,"crappy, shitty, fucked",,Morrison's understanding of honesty is fucked (crappy/shitty),"General conversation - extremely common, even in relatively well-educated circles",Often expressed with some vigour to add emphasis
A1416,R_1eqKAvImGBwWbFl,Very Bad,"Shithouse, shocker,",,That's absolutely shithouse,In common conversations often about people or work,
A1417,R_2Ubi2rUD9WJGT1K,Very Bad,ratshit,,This last lockdown is rathsit,frequently in conversation,possibly not Australian in origin
A1420,R_3GCdNDyfcRthC0J,Very Bad,Shithouse,,"That's shithouse, mate","By friends, online",I don't think I've seen non Australians use it
A1421,R_3fPh5gwPHzhzvZ4,Very Bad,Shitty,,A shitty way of doing something,,Also indicates the wrong way to do something
A1422,R_cViEG6WyDyFhNO9,Very Bad,As popular as a politician's pay rise; As popular as a pork pie at a Passover picnic; More hang-ups than an art gallery; As welcome as a wet fart; So cold the lawyers have their hands in their own pockets,,Self-evident,Some of these may have been used in 'The Adventures of Barry McKenzie',
A1425,R_rjZkLRsO6XRh1ex,Very Bad,Bogus,,My weeks pay is pretty bogus,Last week at work 4051,
A1426,R_1FDlW5W2PBODZo0,Very Bad,cunt (sorry),,I've had a cunt of a day. Don't be a cunt.,It's a favourite of many (often older I think) men. I think tradies probably use it. I also used to hear it in the film industry a lot.,"Not usually spoken in mixed company, but if they know it doesn't offend, then regularly and freely used. Women are nearly always offended by it. I am not."
A1427,R_3sh38gYlMfBZLqm,Very Bad,Up shit creek,,Up shit creek without a paddle,If someone is in trouble,
A1428,R_1Lu06Fa2IO5tIhf,Very Bad,Shithouse,,Im having a shithouse day mate,By Australians of all ages when something is no good,Its innocuously profane. Your grannie wouldn't like it but your mum might not be upset
A1429,R_3nuzCE03w7Cc6ia,Very Bad,shithouse,,We had a shithouse time.,,
A1430,R_2zIpRYKEDZjzyK0,Very Bad,really crook,,That secondhand car I bought was really crook,Not recently,
A1432,R_3HjGkjZC08nSdTi,Very Bad,Crap,,"Given bad news, response 'oh crap'","Where I do voluntary work for a mental health support service, few of the participants there have used it.",
A1433,R_2X598x8UEiLis2q,Very Bad,crap,,Absolute crap,Victoria,Used to be considered rude 1950s. However it's heard on TV reguarly.
A1434,R_3qgNFx4GfGYQ8gr,Very Bad,Shithouse,,This government is shithouse,Triple J 1990s; I use it once a year,Not widely used but has never really gone away
A1435,R_2fcqjVTYywt0Gel,Very Bad,Crook,,Pretty crook that the boss didn't give you the day off.,When describing bad decisions or actions of people.,
A1437,R_1ONtfKHClfrnl2f,Very Bad,shithouse,,that was a shithouse meal,"in a pub, on a worksite",
A1438,R_6upEScBmh0VDDhv,Very Bad,Struth,,STRUTH!!!,Grandparents,
A1439,R_1OCSkhSEPqzxJq3,Very Bad,rat shit,,,,
A1440,R_sHw0zY3R9j21i6Z,Very Bad,Bugger,,'Bad luck. That's a bugger.' She's a bugger of a kid!',In any social context.,"It can be used to mean bad luck, uncooperative mean, evil or general expletive."
A1443,R_yt4eEqUJQis316h,Very Bad,bugger,,That truck is a bloody bugger to drive!!,Older tradesmen and farmers,"Bugger can be used in many ways - ""Bugger Me"", ""Bugger Off"", ""He is a jealous bugger"", ""I buggered it up"", etc"
A1445,R_302Kypy9w3xtSr9,Very Bad,Cactus,,I feel cactus today!,,
A1446,R_1CsykeSBFtA3rge,Very Bad,Shithouse,,That car is shithouse,Everywhere,
A1447,R_2YJslEL4mefIX6Z,Very Bad,bad piss,,"""is it any good?"" ""nah...it's really bad piss.""",street junkies,don't ever buy bad piss
A1448,R_2taiX582H6QOBTS,Very Bad,Crook,,He's crook. Could fall off the perch any day now.,Frequently used. Common parlance.,Use of it baffles my Indian friends!
A1449,R_2SDheQaNMcB05vf,Very Bad,"shithouse, crap",,"""that's shithouse/crap""",informal conversation,
A1450,R_OHzssJtw0DHA52N,Very Bad,fucked,,The way the federal government is managing vaccinations is fucked.,Amongst friends and colleagues.,No
A1452,R_82CqFj0D79dtKI9,Very Bad,"shit, crappy",,that was a crappy/shit movie,daily,Two words listed.
A1453,R_3qO0XTCE9jHHnr0,Very Bad,Bugger,,The bike is buggered,"General conversation, tv ad",
A1457,R_1q52sPrviVKaiSV,Very Bad,Shocker,,Shocker of a game today.,Again probably my dad.,
A1458,R_3st4xbF29sfQ8sK,Very Bad,cactus,,that car is cactus,,
A1459,R_vZ8Ce49Su2mcYhz,Very Bad,Shithouse,,ScoMo is a shithouse PM,In the last 2 years or so. Where? Among my friends and acquaintances,
A1461,R_24ixL6Ek4WjlU2f,Very Bad,shithouse,,that is shithouse,conversations in high school. some TV shows.,"I feel like when I use it, it's a marker of my class growing up"
A1462,R_2bJm7OsrX6fa2YZ,Very Bad,shit-house,,All these new apartment blocks are shit-house.,"Fairly often, but usually by older generations",
A1463,R_86bEmGIq7Q5Gcgx,Very Bad,derro,,That house is pretty derro.,I feel like mostly young people say it.,I fee llike it was around more when I was in high school (2010-2015)
A1464,R_1jpS3qqQSos4ySg,Very Bad,crook,,It was as crook as,casual comment every so often in various groups,it is a typical use of the phrase as........ as
A1465,R_1eJlFiSdBK3HjnC,Very Bad,Shithouse.,,This do is shithouse.,Around,"There are lots of derivitivessuch as ""average to crap""."
A1466,R_2aytvsVndLL2nsG,Very Bad,Crook,,I'm feeling pretty crook today.,In non-professional circles. Blue collar Aussies.,
A1468,R_wSO8iFwuoYVNZkt,Very Bad,ratshit - as either noun or adjective,,This car that I bought cheaply is ratshit.,"Perennial, heavily used in about the 1980s as I recall",
A1469,R_wSQJTGiCSSEdUMp,Very Bad,Bloody hell,,,When something awful happen to you or someone else.,
A1470,R_2TH3m2g5GIzfo5m,Very Bad,crook,,She got food poisoning and was pretty crook,"Again, this was used a lot in the 60s and 70s but I still hear people use it",sometimes crook was lengthened to Crook as Tobruk
A2852,R_2AYVtxECxeTwpaZ,Very Bad,dead,,the function is dead,me,its dead
A1475,R_2YbIP4dGHZR3fba,Very Bad,Ratshit,,NSW's management of the covid crisis is totally ratshit,Last week from a client,
A1476,R_6DwAm6juc5P1zCF,Very Bad,Doesn't pass the pub test,,,Frequ ntly in the news,
A1478,R_330S1VvNCrtyhpO,Very Bad,Munted,,He's munted,Usually to refer to someone being hungover or sick,
A1481,R_1PbAVFkQDcWq90s,Very Bad,Crap,,That TV show was crap.,Everywhere.,Another word for shit.
A1482,R_1lnjtGZnYGrJXXC,Very Bad,The pits,,That's the pits,General coversation. Recently,
A1483,R_3gYtl19ap3DXsOX,Very Bad,shithouse,,,,
A1484,R_3HNU8NdSUV3ocMv,Very Bad,Wicked,,That's a wicked problem.,It's a current piece of a new genre called ' academic' slang.,It's really really really bad.
A1485,R_2dDXYlgt9Y68B3S,Very Bad,Shitfuckery,,Bloody government and their shitfuckery!,"Recently, mostly online",Bit of a newby
A1486,R_3nfk9ubco2JslZX,Very Bad,stinker,,that idea was a stinker,as a kid from my father,no
A1487,R_agbzoUWfQ4GL3C9,Very Bad,shithouse,,That film was shithouse,in film/tv/at work/at school/in the family home,"Not sure if it is really Australian, but seems more popular here than in the UK or US"
A1488,R_3P4UMJFPBv6vLVP,Very Bad,Train wreck,,That speech was a train wreck.,"All over Australia, probably for the past 30 years.",No.
A1489,R_1diZ011bCxgbFKp,Very Bad,Rubbish,,This essay is rubbish,"School, uni - amongst friends",
A1491,R_2UVMOrXf7PcDUKK,Very Bad,cactus,,She's cactus (referring to a car),Tradies,
A1492,R_afqJdjerqMVhmNP,Very Bad,As useful as tits on a bull,,Four-wheel drive on a city car is as useful as tits on a bull,When someone's not good at their job/task or an object does not have a purpose or doesn't work for it's intended purpose.,
A1493,R_2qCuKyUBe0OpMYr,Very Bad,Shithouse,,"It's more of an exclamatory utterance, than a sentence usage word. ""Ah, shithouse!"" in response to something unpleasant being recounted to you. Or maybe to commiserate ""That's shithouse, mate""","I use it often, but not in meetings! Used to describe something, usually a situation.",
A1495,R_VVwafSkynFWHcOZ,Very Bad,fucked,,that's fucked (i.e. something messed up or very bad),everywhere,
A1496,R_ueazjwcceGwiXV7,Very Bad,crappy,,it was a crappy restaurant,general conversation,
A1497,R_2aODfCGecCCYCdc,Very Bad,shit house,,that tucker was shithouse,growing up/school,
A1498,R_R4EG4drXV8jAX2V,Very Bad,Cooked,,"Mate, that is so cooked",It is used in a comforting sense to empathise that a situation is hard to believe or not ideal.,Also can be used to describe a person who may be under the influence of a substance.
A1501,R_8bQMhJ5JIrhmBCF,Very Bad,ratshit,,ratshit idea,Over many years particularly in workplace,
A1502,R_3hhgy0CM2MUuhRd,Very Bad,ratshit,,"had an absolutely ratshit day today, nothing went right.",school,
A1503,R_6qZkUKbTB44EyDT,Very Bad,Pits,,,,
A1504,R_T1s94vLqI9GZPNL,Very Bad,Shithouse,,Your boss sacked you? Aw thats a bit shithouse isnt it,"Ive used it many times, friends have used it",Now only a bogan term i think
A1505,R_1rvtK3ogHOgklAW,Very Bad,shit,,That's a shit hat mate.,,
A1508,R_1n0VPikvcAgZLpj,Very Bad,down the gurgler,,It's gone down the gurgler (= Business has failed),"Qld, NT, WA",
A1509,R_2ZI8X7k4CCzcKL9,Very Bad,crappola,,"Well, that was crappola!",Casual conversation with friends,
A1510,R_C3otpyEDH4bysaR,Very Bad,pissed off,,I'm really pissed off,everywhere,
A1511,R_3z1WNu1ad36fySd,Very Bad,struth! or strewth!,,Strewth - I never expected that to happen. Whaddya gonna do?,General conversation,"I think it came from ""that's the truth""."
A1512,R_bwL7b6O5pA7Xdux,Very Bad,Rooted,,Thats rooted,Whenever something is broken,
A1513,R_eYbbsvWck28XKX7,Very Bad,Shocker,,That guy's a shocker,General conversation,
A1514,R_2QicAAj5yLqh9wz,Very Bad,grose,,That's grose,My grandchildren use it for something they consider is disgusting.,Not really sure how it is spelt.
A1516,R_3R3ewehrJrAtwBG,Very Bad,Cluster Fuck,,The vaccination program is a monumental Cluster Fuck,Recently daily,
A1517,R_3P4rAx7xpTL6mXm,Very Bad,Shithouse,,That feed was shithouse.,"All the time, everywhere.",
A1518,R_WxShS0PfRk4gKbf,Very Bad,munted,,He munted his hand with that angle grinder,At university during the early 2000's,"It can be used as both a verb ""He munted it"" or an adjective ""it is munted"". It also means to vomit."
A1519,R_1LnFIps5et7fWlY,Very Bad,Shithouse,,,,
A1520,R_1BP29w7LWEOOvu8,Very Bad,shit'ouse,,I'm feeling shit'ouse,I wouldnt say it at work but I would with my family,A shit house would have been a long drop dunny so I suppose it is pretty stinky and horrible.
A1521,R_1joVksa9iiyFhOK,Very Bad,shithouse,,"I went to the club on Friday to hear a new band play, but it was shithouse.","In everyday speech, though it seems to be getting supplanted by the less descriptive import ""shitty"".",no
A1522,R_bBkXElAnTTvcJ3j,Very Bad,Shithouse,,That meal was shithouse,"Present day, usually by blokes",My dad used it a lot
A1523,R_25yL6PJGU59U2fQ,Very Bad,Shithouse,,Feeling shithouse,Husband and brother in law,No
A1525,R_oYK220ZnvPhhJm1,Very Bad,up s##t creek,,may not be Australian,all the time,"can add ""without a paddle"""
A1526,R_2Sw2gtt9GojAF5r,Very Bad,shithouse,,"I caught a cold, feeling shithouse. That shed you bult is shithouse.",By self.,
A1528,R_R90Do39JQK8HIbL,Very Bad,Bugger,,"Damn, blast, bugger",,
A1529,R_85FmZp7LVugQ2VX,Very Bad,"shithouse,",,q. What do you think of my new hair. a.its shithouse,,
A1530,R_6ojWq04Bw4JfM9H,Very Bad,shithouse,,,,
A1531,R_2fwdrCcQLV1kqOv,Very Bad,shit house,,that's shithouse,,
A1532,R_1jJ1ldsws6zbHu6,Very Bad,Shocking,,That is shocking,Bad news,No
A1534,R_2txnTTwCkiaO00R,Very Bad,Dodgy.,,That is pretty dodgy.,I use it.,No.
A1536,R_2X1lcBCSDNEE0xv,Very Bad,Cluster fuck,,The meeting was a cluster fuck,Men discussing a disaster at work,
A1538,R_3lM6cPsOH5DVtsP,Very Bad,Shithouse,,Well that's bloody shithouse mate!,My husband - today!,
A1539,R_1GZXIWu5raLYkx2,Very Bad,shocker,,,,
A1541,R_1exbnQoMidWctHN,Very Bad,Crook,,The way he was treated was really crook,By brothers growing up and still by many friends mostly male,Often prefixed with bloody for emphasis
A1542,R_2sSV2rtjvymL0yY,Very Bad,cranky,,The boss was cranky yesterday,In reference to someone being in a bad mood,while don't hear it as often is one I still hear people use
A1543,R_1dnlJ0ZhfB1MyKO,Very Bad,Shithouse,,,,
A1545,R_CmJbRyjsHaTTR9T,Very Bad,on the nose,,Geez that guys is a bit on the nose,My parents and their friends when growing up,
A1548,R_6mPQb8J6n5OfwOd,Very Bad,barry crocker,,"well, that's a barry crocker","recently, between friends",
A1549,R_3eaSPvxmAGqqyFw,Very Bad,Horse shit,,Had a horse shit of a day at work.,At the pub after a day of work to describe said bad day.,"Also used interchangeably: dog shit, shark shit, rat shit"
A1550,R_3gMcgjFQjVC2fOF,Very Bad,Dodgy,,That tucker was dodgy. I hugged the dunny upchucking,Still common usage...informal language.,Seems to cover the seriously bad to the slightly dodgy!
A1551,R_1Crtb3citJbN2Ld,Very Bad,A shocker!,,This heatwave's a shocker!,"Probably fairly often, more recently than 'bonza'.",
A1552,R_WBBOW9kBeDDCFqx,Very Bad,Shitty,,It's the shittiest job on earth,Anywhere,
A1553,R_88uJnw9jSDiyDf3,Very Bad,Bollocks,,,,
A1556,R_26kUSCv9RHm6DeP,Very Bad,rooted,,this situation is so rooted,Melbourne 90s,
A1557,R_1fZNmpOc8g0v89r,Very Bad,Shithouse,,He was in a shithouse mood,,
A1559,R_2XjGCSLX755Pxq7,Very Bad,As crook as Rookwood,,Scott Morrison's promises are as crook as Rookwood,Growing up,Obviously the reference is to Rookwood Cemetary and the connotations that come with that
A1561,R_1H0qnWVrgGgOmWr,Very Bad,Shithouse,,"""I'm sorry, there was a mixup with your pathology results - turns out it was arse cancer after all."" ""Well that's fucken shithouse.""",All over the place.,
A1562,R_1IMJT52f9ufjQGS,Very Bad,shithouse,,The weather has been shithouse lately.,Always and everywhere,
A1563,R_Y4f7ThwZR9ltCV3,Very Bad,That's fucked,,That car is fucked,,
A1564,R_3feD2y5H8IgkmIp,Very Bad,sh'ouse (abbreviativo of 'shit house',,,,
A1565,R_1laEIyMLO9HzSiM,Very Bad,shithouse,,That movie was shithouse.,Casual conversation,contains profanity; commonly used
A1569,R_2zkYha4mMlhzdrx,Very Bad,Barry,,Everything went wrong. It was a complete barry.,General conversation. Often when describing someone's day,
A1572,R_3jTN3Y2lAkcY6Yq,Very Bad,Dead dingo,,That smells worse than a dead dingo,My grandad and uncle use this when someone farts and it stinks,
A1573,R_2qem2Zfv4XcE2e2,Very Bad,Shithouse,,I woke up feeling really shithouse today.,"I still hear it but usually now from people over 40. Younger people tend to just say ""I woke up feeling really shit/like shit"".","My straight-laced Methodist cousin from North Carolina was shocked to see Jacque Lambie quoted on the front page of The Canberra Times saying ""It really shits me that.."""
A1574,R_1KoIogW0Wv4kIM2,Very Bad,Sucks,,That sucks,,
A1575,R_1gN4kuHbsinFPhU,Very Bad,fucked,,that's completely fucked,when something terrible has happened or someone has done something awful,
A1576,R_3dLhYz2pCvk012t,Very Bad,Crappy,,I feel crappy today,"Home, work, out and about",
A1577,R_1gLugXMr3sAlPFJ,Very Bad,shithouse,,this minesite is shithouse now,"lots when I was younger, occasionally",can be adjective or noun
A1578,R_1HnvbabHkdXogPE,Very Bad,The pits,,I had an awful day at work. It was the pits.,I use it fairly regularly,
A1579,R_0SNBafqtvxIeD1D,Very Bad,Gross,,The picture on the wall was gross,Family,
A1580,R_BMvTPKCzTldt9El,Very Bad,Crock of shit,,That book was a crock of shit,Everywhere,
A1581,R_2ZX5eIdQBtGMtqH,Very Bad,Crap,,Thats a crap job,Work,Nah
A1582,R_ugfgAI1odHD1ekp,Very Bad,Cooked,,"Mate, the car's cooked.",Generally around younger Australians.,
A1583,R_bHJjN1Ug7aKJuVP,Very Bad,Its shit mate. or its cactus buddy,,Shit car won't start. its a bomb. or your car is cactus mate,cactus has been used to describe Melbourne's traffic at peak hour,
A1585,R_3nSPja7TkjB25gB,Very Bad,shit,,A shit run of luck,,
A1586,R_2tgR43F8fcfOVb9,Very Bad,Shitful,,,,
A1589,R_AsWKhEbwWtaQ7D3,Very Bad,Shithouse,,That crap Holden Torana you bought from that shonky car yard is absolutely shithouse.,"Workplace, literature, film and television, friends and relatives",
A1590,R_cSEUruYHW1GU0E1,Very Bad,"shit, shithouse",,that was fucking shithouse,from various people,
A1591,R_1JVNHeBVB7uMPop,Very Bad,shithouse,,"don't see that movie/go to that cafe, it's shithouse",friends,"i'm not sure i hear it very often, but it sprang to my mind immediately"
A1592,R_32OV4ZwyPhUP2sO,Very Bad,Shithouse,,"""I can't believe they did that - that's shithouse""",All over the place - very common,
A1593,R_21h69ds9T2gtu95,Very Bad,crap,,,,
A1594,R_21FXccPXczAIWPL,Very Bad,Piss poor,,That was a piss poor performance from the team,Social conversations,
A1596,R_3qTMPM8ETSaIGwb,Very Bad,munted,,that umpiring decision was munted,"sport, politics, friends",
A1597,R_xlbnZJZv3ChtlTz,Very Bad,That's a bugger,,,My dad,
A1598,R_268YCidWR6tD7ZA,Very Bad,Gammon,,"Student to teacher, ""Sir, that's Gammon.""",Darwin,Appears to be linked to indigenous culture
A1599,R_1JLbo2V2Gdx81M4,Very Bad,dodgy,,That car repair place you recommended is really dodgy; the car is now worse than it was before they ''fixed'' it!,"Often, conversations with friends & family, also in the media","Is applied to behaviour, and morals/ethics, as well as concrete objects"
A1600,R_21ocoynvxLCOG1l,Very Bad,Shocker,,What a shocker,Everywhere,
A1601,R_3LhuxRmqlerXJ22,Very Bad,Bloody terrible,,That was a bloody terrible job,Construction industry,
A1602,R_tXus6w1hFQQziUN,Very Bad,Shit house,,That's shithouse,Regularly,No
A1603,R_1YbrJFWsXentUxb,Very Bad,Crook,,"Well, obviously there's the classic ""crook as Rookwood"", then myriad tropes from that.","Same as previous page, ie, less common nowadays, much more so in my younger years.",
A1604,R_1ODEI4xaMOE2K0K,Very Bad,shithouse,,that is shithouse legislation,general use,"well, its also the word for an outside toilet"
A1606,R_1mCREnK6nuCjOV2,Very Bad,shithouse  and carqued,,That's a shithouse idea. My ute carqued it.,Between groups of men.,
A1607,R_2YPvofOihY9SviG,Very Bad,Barry Crocker,,That meal was a Barry Crocker.,Friends,It means 'Shocker'
A1608,R_1OvDYT35Lc5xkB2,Very Bad,"""shocker""",,"""That's a shocker!""",When I had a shot for goal. - I played footbal for Mordialloc 2nds,It is fairly wide spread.
A1610,R_12GAecBT6dKm4cH,Very Bad,shithouse,,That band's last gig was shithouse.,Growing up friends at school used it a lot. Some still do.,I might say it but would be careful who I said it in front of.
A1612,R_qCaPWpsfg0R9DlT,Very Bad,that's a shocker,,she had a shocker week at work,in conversation with family and friends,
A1614,R_pMnjPtsSSUElV4Z,Very Bad,Fucked up,,That story was fucked up,"Casual group gossip, mostly amongst teens and twenties",
A1615,R_1gNpgZINSDHkzdQ,Very Bad,shit,,What a shit act.,From the 1960s to present. In all sort of circumstances.,"Still seems to be used, but I don't know about younger generations."
A1618,R_3flPTUaW9FvCggT,Very Bad,Shocker,,She played a shocker of a game.,Most commonly during games or sports.,
A1619,R_2tFhZY2WCEzbm6I,Very Bad,shithouse,,that's fuckin shithouse,"in regards to a situation- normally happening at the same time (or recent, not a past situation)","when used in regards to a situation in opposition to another person ""a dog-act"" is in the same vein"
A1622,R_cZaPBrcLf5nX5pn,Very Bad,Shit house,,Being in lockdown is shit house,Conversation with friends,I use it a lot
A1624,R_1OBmzHlPuSHFoel,Very Bad,Crook,,That's crook,,
A1625,R_9RY5eek8tH9xtLP,Very Bad,Shocker,,The game was a shocker,Forever - by everyone,
A1626,R_1PT554lFT7v3Lig,Very Bad,Spewin',,"The mouse got away? Aww, spewin' mate...",,
A1628,R_12GtmoidIT2PaU4,Very Bad,Shithouse,,The state of politics is shithouse,As long as I can remember & I'm 70 ~ crap 💩 is another great 👍 word,There are bound to be others but I can't remember them off the top of my head
A1629,R_AaL4i8pxxyvCe89,Very Bad,sux,,It sux you lost your job.,Anywhere where there is deep disappointment,
A1630,R_shWylULURS9z9Xb,Very Bad,Crook,,Gee that's crook!,When someone's had really bad luck or something unfair occurred,When the person had an injustice or treated poorly - of course also means you feel sick
A1631,R_3pmeH7pNTqoZB4I,Very Bad,Rubbish,,That's rubbish,"School, work, shops",
A1632,R_2B3XGplhHaSW512,Very Bad,Rooted,,"Yeah, nah, I think the thing is rooted now",1970s Newcastle,
A1633,R_dgLnAT0ZQTf0LcZ,Very Bad,Lousy,,That was a lousy job.,At work.,Still used.
A1634,R_5sPMnz34a0WqVC9,Very Bad,shithouse,,thats fucken shithouse,after getting bad news,
A1636,R_2pJgWmbfit4YVTo,Very Bad,Cluster-fuck,,The whole day was a completely cluster-fuck,"Locally, within the past year",Used when a series of things have gone wrong or to express anger or irritation at organisationall incompetence
A1638,R_1o1EIwqIpfHUgg9,Very Bad,Sucks,,In response to a negative or unfortunate statement.. 'That sucks,In general and informal conversation,No
A1640,R_3e2dV7N8GgcOeNu,Very Bad,shithouse,,The food at the restaurant was shithouse,Many social occasions,No
A1641,R_1dNpzjLLK0MW4e7,Very Bad,Munted,,"You got here last, you have drive the munted gokart","1990, WA to present day NSW",I think the origin is NZ
A1643,R_1BR9MQUuiKKhBCt,Very Bad,Rat shit,,I can't believe that happened. Totally rat shit,Talking with friends,
A1646,R_1dADMM9m2y66I4D,Very Bad,Crapola,,,,
A1648,R_3oKJhA1EogP87sp,Very Bad,shocker,,What a shocker,To describe bad news,
A1649,R_2VBUWZUccL1r8Ri,Very Bad,Gross,,That meal was gross and I couldn't eat it,Regularly in our house,
A1652,R_To9TcYDiVR1skGB,Very Bad,Had the dick,,That engine has had the dick,Often in SA,
